symbol,name,index_code,index_name,as_of_date,exchange
000012,南  玻A,000852,中证1000,2026-04-28,深圳证券交易所
000019,深粮控股,000852,中证1000,2026-04-28,深圳证券交易所
000028,国药一致,000852,中证1000,2026-04-28,深圳证券交易所
000029,深深房A,000852,中证1000,2026-04-28,深圳证券交易所
000030,富奥股份,000852,中证1000,2026-04-28,深圳证券交易所
000035,中国天楹,000852,中证1000,2026-04-28,深圳证券交易所
000048,京基智农,000852,中证1000,2026-04-28,深圳证券交易所
000049,德赛电池,000852,中证1000,2026-04-28,深圳证券交易所
000058,深赛格,000852,中证1000,2026-04-28,深圳证券交易所
000059,华锦股份,000852,中证1000,2026-04-28,深圳证券交易所
000061,农 产 品,000852,中证1000,2026-04-28,深圳证券交易所
000065,北方国际,000852,中证1000,2026-04-28,深圳证券交易所
000089,深圳机场,000852,中证1000,2026-04-28,深圳证券交易所
000099,中信海直,000852,中证1000,2026-04-28,深圳证券交易所
000156,华数传媒,000852,中证1000,2026-04-28,深圳证券交易所
000403,派林生物,000852,中证1000,2026-04-28,深圳证券交易所
000420,吉林化纤,000852,中证1000,2026-04-28,深圳证券交易所
000422,湖北宜化,000852,中证1000,2026-04-28,深圳证券交易所
000498,山东路桥,000852,中证1000,2026-04-28,深圳证券交易所
000503,国新健康,000852,中证1000,2026-04-28,深圳证券交易所
000543,皖能电力,000852,中证1000,2026-04-28,深圳证券交易所
000550,江铃汽车,000852,中证1000,2026-04-28,深圳证券交易所
000552,甘肃能化,000852,中证1000,2026-04-28,深圳证券交易所
000555,神州信息,000852,中证1000,2026-04-28,深圳证券交易所
000557,西部创业,000852,中证1000,2026-04-28,深圳证券交易所
000567,海德股份,000852,中证1000,2026-04-28,深圳证券交易所
000581,威孚高科,000852,中证1000,2026-04-28,深圳证券交易所
000589,贵州轮胎,000852,中证1000,2026-04-28,深圳证券交易所
000597,东北制药,000852,中证1000,2026-04-28,深圳证券交易所
000600,建投能源,000852,中证1000,2026-04-28,深圳证券交易所
000603,盛达资源,000852,中证1000,2026-04-28,深圳证券交易所
000612,焦作万方,000852,中证1000,2026-04-28,深圳证券交易所
000620,盈新发展,000852,中证1000,2026-04-28,深圳证券交易所
000628,高新发展,000852,中证1000,2026-04-28,深圳证券交易所
000636,风华高科,000852,中证1000,2026-04-28,深圳证券交易所
000650,仁和药业,000852,中证1000,2026-04-28,深圳证券交易所
000672,上峰水泥,000852,中证1000,2026-04-28,深圳证券交易所
000676,智度股份,000852,中证1000,2026-04-28,深圳证券交易所
000680,山推股份,000852,中证1000,2026-04-28,深圳证券交易所
000681,视觉中国,000852,中证1000,2026-04-28,深圳证券交易所
000682,东方电子,000852,中证1000,2026-04-28,深圳证券交易所
000685,中山公用,000852,中证1000,2026-04-28,深圳证券交易所
000686,东北证券,000852,中证1000,2026-04-28,深圳证券交易所
000688,国城矿业,000852,中证1000,2026-04-28,深圳证券交易所
000690,宝新能源,000852,中证1000,2026-04-28,深圳证券交易所
000712,锦龙股份,000852,中证1000,2026-04-28,深圳证券交易所
000719,中原传媒,000852,中证1000,2026-04-28,深圳证券交易所
000727,冠捷科技,000852,中证1000,2026-04-28,深圳证券交易所
000737,北方铜业,000852,中证1000,2026-04-28,深圳证券交易所
000756,新华制药,000852,中证1000,2026-04-28,深圳证券交易所
000758,中色股份,000852,中证1000,2026-04-28,深圳证券交易所
000761,本钢板材,000852,中证1000,2026-04-28,深圳证券交易所
000762,西藏矿业,000852,中证1000,2026-04-28,深圳证券交易所
000766,通化金马,000852,中证1000,2026-04-28,深圳证券交易所
000767,晋控电力,000852,中证1000,2026-04-28,深圳证券交易所
000778,新兴铸管,000852,中证1000,2026-04-28,深圳证券交易所
000791,甘肃能源,000852,中证1000,2026-04-28,深圳证券交易所
000795,英洛华,000852,中证1000,2026-04-28,深圳证券交易所
000801,四川九洲,000852,中证1000,2026-04-28,深圳证券交易所
000810,创维数字,000852,中证1000,2026-04-28,深圳证券交易所
000811,冰轮环境,000852,中证1000,2026-04-28,深圳证券交易所
000813,德展健康,000852,中证1000,2026-04-28,深圳证券交易所
000828,东莞控股,000852,中证1000,2026-04-28,深圳证券交易所
000829,天音控股,000852,中证1000,2026-04-28,深圳证券交易所
000833,粤桂股份,000852,中证1000,2026-04-28,深圳证券交易所
000837,秦川机床,000852,中证1000,2026-04-28,深圳证券交易所
000848,承德露露,000852,中证1000,2026-04-28,深圳证券交易所
000860,顺鑫农业,000852,中证1000,2026-04-28,深圳证券交易所
000875,电投绿能,000852,中证1000,2026-04-28,深圳证券交易所
000880,潍柴重机,000852,中证1000,2026-04-28,深圳证券交易所
000885,城发环境,000852,中证1000,2026-04-28,深圳证券交易所
000899,赣能股份,000852,中证1000,2026-04-28,深圳证券交易所
000901,航天科技,000852,中证1000,2026-04-28,深圳证券交易所
000902,新洋丰,000852,中证1000,2026-04-28,深圳证券交易所
000913,钱江摩托,000852,中证1000,2026-04-28,深圳证券交易所
000917,电广传媒,000852,中证1000,2026-04-28,深圳证券交易所
000923,河钢资源,000852,中证1000,2026-04-28,深圳证券交易所
000927,中国铁物,000852,中证1000,2026-04-28,深圳证券交易所
000928,中钢国际,000852,中证1000,2026-04-28,深圳证券交易所
000930,中粮科技,000852,中证1000,2026-04-28,深圳证券交易所
000935,四川双马,000852,中证1000,2026-04-28,深圳证券交易所
000950,重药控股,000852,中证1000,2026-04-28,深圳证券交易所
000966,长源电力,000852,中证1000,2026-04-28,深圳证券交易所
000969,安泰科技,000852,中证1000,2026-04-28,深圳证券交易所
000970,中科三环,000852,中证1000,2026-04-28,深圳证券交易所
000990,诚志股份,000852,中证1000,2026-04-28,深圳证券交易所
001203,大中矿业,000852,中证1000,2026-04-28,深圳证券交易所
001227,兰州银行,000852,中证1000,2026-04-28,深圳证券交易所
001236,弘业期货,000852,中证1000,2026-04-28,深圳证券交易所
001287,中电港,000852,中证1000,2026-04-28,深圳证券交易所
001301,尚太科技,000852,中证1000,2026-04-28,深圳证券交易所
001308,康冠科技,000852,中证1000,2026-04-28,深圳证券交易所
001309,德明利,000852,中证1000,2026-04-28,深圳证券交易所
001337,四川黄金,000852,中证1000,2026-04-28,深圳证券交易所
001339,智微智能,000852,中证1000,2026-04-28,深圳证券交易所
001356,富岭股份,000852,中证1000,2026-04-28,深圳证券交易所
001914,招商积余,000852,中证1000,2026-04-28,深圳证券交易所
002003,伟星股份,000852,中证1000,2026-04-28,深圳证券交易所
002004,华邦健康,000852,中证1000,2026-04-28,深圳证券交易所
002006,精工科技,000852,中证1000,2026-04-28,深圳证券交易所
002010,传化智联,000852,中证1000,2026-04-28,深圳证券交易所
002011,盾安环境,000852,中证1000,2026-04-28,深圳证券交易所
002015,协鑫能科,000852,中证1000,2026-04-28,深圳证券交易所
002017,东信和平,000852,中证1000,2026-04-28,深圳证券交易所
002019,亿帆医药,000852,中证1000,2026-04-28,深圳证券交易所
002020,京新药业,000852,中证1000,2026-04-28,深圳证券交易所
002023,海特高新,000852,中证1000,2026-04-28,深圳证券交易所
002036,联创电子,000852,中证1000,2026-04-28,深圳证券交易所
002038,双鹭药业,000852,中证1000,2026-04-28,深圳证券交易所
002041,登海种业,000852,中证1000,2026-04-28,深圳证券交易所
002043,兔宝宝,000852,中证1000,2026-04-28,深圳证券交易所
002045,国光电器,000852,中证1000,2026-04-28,深圳证券交易所
002046,国机精工,000852,中证1000,2026-04-28,深圳证券交易所
002048,宁波华翔,000852,中证1000,2026-04-28,深圳证券交易所
002051,中工国际,000852,中证1000,2026-04-28,深圳证券交易所
002053,云南能投,000852,中证1000,2026-04-28,深圳证券交易所
002060,广东建工,000852,中证1000,2026-04-28,深圳证券交易所
002061,浙江交科,000852,中证1000,2026-04-28,深圳证券交易所
002063,远光软件,000852,中证1000,2026-04-28,深圳证券交易所
002068,黑猫股份,000852,中证1000,2026-04-28,深圳证券交易所
002073,软控股份,000852,中证1000,2026-04-28,深圳证券交易所
002075,沙钢股份,000852,中证1000,2026-04-28,深圳证券交易所
002077,大港股份,000852,中证1000,2026-04-28,深圳证券交易所
002079,苏州固锝,000852,中证1000,2026-04-28,深圳证券交易所
002081,金螳螂,000852,中证1000,2026-04-28,深圳证券交易所
002091,江苏国泰,000852,中证1000,2026-04-28,深圳证券交易所
002093,国脉科技,000852,中证1000,2026-04-28,深圳证券交易所
002096,易普力,000852,中证1000,2026-04-28,深圳证券交易所
002097,山河智能,000852,中证1000,2026-04-28,深圳证券交易所
002099,海翔药业,000852,中证1000,2026-04-28,深圳证券交易所
002100,天康生物,000852,中证1000,2026-04-28,深圳证券交易所
002101,广东鸿图,000852,中证1000,2026-04-28,深圳证券交易所
002104,恒宝股份,000852,中证1000,2026-04-28,深圳证券交易所
002110,三钢闽光,000852,中证1000,2026-04-28,深圳证券交易所
002123,梦网科技,000852,中证1000,2026-04-28,深圳证券交易所
002125,湘潭电化,000852,中证1000,2026-04-28,深圳证券交易所
002127,南极电商,000852,中证1000,2026-04-28,深圳证券交易所
002139,拓邦股份,000852,中证1000,2026-04-28,深圳证券交易所
002145,钛能化学,000852,中证1000,2026-04-28,深圳证券交易所
002149,西部材料,000852,中证1000,2026-04-28,深圳证券交易所
002151,北斗星通,000852,中证1000,2026-04-28,深圳证券交易所
002158,汉钟精机,000852,中证1000,2026-04-28,深圳证券交易所
002163,海南发展,000852,中证1000,2026-04-28,深圳证券交易所
002170,芭田股份,000852,中证1000,2026-04-28,深圳证券交易所
002171,楚江新材,000852,中证1000,2026-04-28,深圳证券交易所
002174,游族网络,000852,中证1000,2026-04-28,深圳证券交易所
002176,江特电机,000852,中证1000,2026-04-28,深圳证券交易所
002182,宝武镁业,000852,中证1000,2026-04-28,深圳证券交易所
002183,怡亚通,000852,中证1000,2026-04-28,深圳证券交易所
002192,融捷股份,000852,中证1000,2026-04-28,深圳证券交易所
002194,武汉凡谷,000852,中证1000,2026-04-28,深圳证券交易所
002204,大连重工,000852,中证1000,2026-04-28,深圳证券交易所
002212,天融信,000852,中证1000,2026-04-28,深圳证券交易所
002215,诺普信,000852,中证1000,2026-04-28,深圳证券交易所
002216,三全食品,000852,中证1000,2026-04-28,深圳证券交易所
002219,新里程,000852,中证1000,2026-04-28,深圳证券交易所
002221,东华能源,000852,中证1000,2026-04-28,深圳证券交易所
002222,福晶科技,000852,中证1000,2026-04-28,深圳证券交易所
002226,江南化工,000852,中证1000,2026-04-28,深圳证券交易所
002233,塔牌集团,000852,中证1000,2026-04-28,深圳证券交易所
002237,恒邦股份,000852,中证1000,2026-04-28,深圳证券交易所
002239,奥特佳,000852,中证1000,2026-04-28,深圳证券交易所
002242,九阳股份,000852,中证1000,2026-04-28,深圳证券交易所
002243,力合科创,000852,中证1000,2026-04-28,深圳证券交易所
002245,蔚蓝锂芯,000852,中证1000,2026-04-28,深圳证券交易所
002249,大洋电机,000852,中证1000,2026-04-28,深圳证券交易所
002251,步步高,000852,中证1000,2026-04-28,深圳证券交易所
002254,泰和新材,000852,中证1000,2026-04-28,深圳证券交易所
002258,利尔化学,000852,中证1000,2026-04-28,深圳证券交易所
002267,陕天然气,000852,中证1000,2026-04-28,深圳证券交易所
002268,电科网安,000852,中证1000,2026-04-28,深圳证券交易所
002270,华明装备,000852,中证1000,2026-04-28,深圳证券交易所
002275,桂林三金,000852,中证1000,2026-04-28,深圳证券交易所
002276,万马股份,000852,中证1000,2026-04-28,深圳证券交易所
002287,奇正藏药,000852,中证1000,2026-04-28,深圳证券交易所
002292,奥飞娱乐,000852,中证1000,2026-04-28,深圳证券交易所
002302,西部建设,000852,中证1000,2026-04-28,深圳证券交易所
002315,焦点科技,000852,中证1000,2026-04-28,深圳证券交易所
002317,众生药业,000852,中证1000,2026-04-28,深圳证券交易所
002320,海峡股份,000852,中证1000,2026-04-28,深圳证券交易所
002324,普利特,000852,中证1000,2026-04-28,深圳证券交易所
002326,永太科技,000852,中证1000,2026-04-28,深圳证券交易所
002332,仙琚制药,000852,中证1000,2026-04-28,深圳证券交易所
002338,奥普光电,000852,中证1000,2026-04-28,深圳证券交易所
002345,潮宏基,000852,中证1000,2026-04-28,深圳证券交易所
002351,漫步者,000852,中证1000,2026-04-28,深圳证券交易所
002354,天娱数科,000852,中证1000,2026-04-28,深圳证券交易所
002364,中恒电气,000852,中证1000,2026-04-28,深圳证券交易所
002368,太极股份,000852,中证1000,2026-04-28,深圳证券交易所
002373,千方科技,000852,中证1000,2026-04-28,深圳证券交易所
002378,章源钨业,000852,中证1000,2026-04-28,深圳证券交易所
002389,航天彩虹,000852,中证1000,2026-04-28,深圳证券交易所
002390,信邦制药,000852,中证1000,2026-04-28,深圳证券交易所
002396,星网锐捷,000852,中证1000,2026-04-28,深圳证券交易所
002399,海普瑞,000852,中证1000,2026-04-28,深圳证券交易所
002400,省广集团,000852,中证1000,2026-04-28,深圳证券交易所
002405,四维图新,000852,中证1000,2026-04-28,深圳证券交易所
002408,齐翔腾达,000852,中证1000,2026-04-28,深圳证券交易所
002416,爱施德,000852,中证1000,2026-04-28,深圳证券交易所
002421,达实智能,000852,中证1000,2026-04-28,深圳证券交易所
002428,云南锗业,000852,中证1000,2026-04-28,深圳证券交易所
002434,万里扬,000852,中证1000,2026-04-28,深圳证券交易所
002456,欧菲光,000852,中证1000,2026-04-28,深圳证券交易所
002458,益生股份,000852,中证1000,2026-04-28,深圳证券交易所
002468,申通快递,000852,中证1000,2026-04-28,深圳证券交易所
002484,江海股份,000852,中证1000,2026-04-28,深圳证券交易所
002487,大金重工,000852,中证1000,2026-04-28,深圳证券交易所
002488,金固股份,000852,中证1000,2026-04-28,深圳证券交易所
002489,浙江永强,000852,中证1000,2026-04-28,深圳证券交易所
002497,雅化集团,000852,中证1000,2026-04-28,深圳证券交易所
002498,汉缆股份,000852,中证1000,2026-04-28,深圳证券交易所
002506,协鑫集成,000852,中证1000,2026-04-28,深圳证券交易所
002507,涪陵榨菜,000852,中证1000,2026-04-28,深圳证券交易所
002511,中顺洁柔,000852,中证1000,2026-04-28,深圳证券交易所
002516,旷达科技,000852,中证1000,2026-04-28,深圳证券交易所
002518,科士达,000852,中证1000,2026-04-28,深圳证券交易所
002531,天顺风能,000852,中证1000,2026-04-28,深圳证券交易所
002534,西子洁能,000852,中证1000,2026-04-28,深圳证券交易所
002536,飞龙股份,000852,中证1000,2026-04-28,深圳证券交易所
002537,海联金汇,000852,中证1000,2026-04-28,深圳证券交易所
002539,云图控股,000852,中证1000,2026-04-28,深圳证券交易所
002541,鸿路钢构,000852,中证1000,2026-04-28,深圳证券交易所
002543,万和电气,000852,中证1000,2026-04-28,深圳证券交易所
002544,普天科技,000852,中证1000,2026-04-28,深圳证券交易所
002545,东方铁塔,000852,中证1000,2026-04-28,深圳证券交易所
002550,千红制药,000852,中证1000,2026-04-28,深圳证券交易所
002557,洽洽食品,000852,中证1000,2026-04-28,深圳证券交易所
002563,森马服饰,000852,中证1000,2026-04-28,深圳证券交易所
002572,索菲亚,000852,中证1000,2026-04-28,深圳证券交易所
002588,史丹利,000852,中证1000,2026-04-28,深圳证券交易所
002597,金禾实业,000852,中证1000,2026-04-28,深圳证券交易所
002605,姚记科技,000852,中证1000,2026-04-28,深圳证券交易所
002611,东方精工,000852,中证1000,2026-04-28,深圳证券交易所
002612,朗姿股份,000852,中证1000,2026-04-28,深圳证券交易所
002617,露笑科技,000852,中证1000,2026-04-28,深圳证券交易所
002626,金达威,000852,中证1000,2026-04-28,深圳证券交易所
002635,安洁科技,000852,中证1000,2026-04-28,深圳证券交易所
002643,万润股份,000852,中证1000,2026-04-28,深圳证券交易所
002649,博彦科技,000852,中证1000,2026-04-28,深圳证券交易所
002651,利君股份,000852,中证1000,2026-04-28,深圳证券交易所
002654,万润科技,000852,中证1000,2026-04-28,深圳证券交易所
002668,TCL智家,000852,中证1000,2026-04-28,深圳证券交易所
002675,东诚药业,000852,中证1000,2026-04-28,深圳证券交易所
002681,奋达科技,000852,中证1000,2026-04-28,深圳证券交易所
002690,美亚光电,000852,中证1000,2026-04-28,深圳证券交易所
002697,红旗连锁,000852,中证1000,2026-04-28,深圳证券交易所
002698,博实股份,000852,中证1000,2026-04-28,深圳证券交易所
002701,奥瑞金,000852,中证1000,2026-04-28,深圳证券交易所
002705,新宝股份,000852,中证1000,2026-04-28,深圳证券交易所
002706,良信股份,000852,中证1000,2026-04-28,深圳证券交易所
002716,湖南白银,000852,中证1000,2026-04-28,深圳证券交易所
002727,一心堂,000852,中证1000,2026-04-28,深圳证券交易所
002737,葵花药业,000852,中证1000,2026-04-28,深圳证券交易所
002745,木林森,000852,中证1000,2026-04-28,深圳证券交易所
002747,埃斯顿,000852,中证1000,2026-04-28,深圳证券交易所
002755,奥赛康,000852,中证1000,2026-04-28,深圳证券交易所
002761,浙江建投,000852,中证1000,2026-04-28,深圳证券交易所
002777,久远银海,000852,中证1000,2026-04-28,深圳证券交易所
002779,中坚科技,000852,中证1000,2026-04-28,深圳证券交易所
002791,坚朗五金,000852,中证1000,2026-04-28,深圳证券交易所
002807,江阴银行,000852,中证1000,2026-04-28,深圳证券交易所
002815,崇达技术,000852,中证1000,2026-04-28,深圳证券交易所
002832,比音勒芬,000852,中证1000,2026-04-28,深圳证券交易所
002839,张家港行,000852,中证1000,2026-04-28,深圳证券交易所
002840,华统股份,000852,中证1000,2026-04-28,深圳证券交易所
002847,盐津铺子,000852,中证1000,2026-04-28,深圳证券交易所
002859,洁美科技,000852,中证1000,2026-04-28,深圳证券交易所
002867,周大生,000852,中证1000,2026-04-28,深圳证券交易所
002881,美格智能,000852,中证1000,2026-04-28,深圳证券交易所
002882,金龙羽,000852,中证1000,2026-04-28,深圳证券交易所
002891,中宠股份,000852,中证1000,2026-04-28,深圳证券交易所
002892,科力尔,000852,中证1000,2026-04-28,深圳证券交易所
002895,川恒股份,000852,中证1000,2026-04-28,深圳证券交易所
002896,中大力德,000852,中证1000,2026-04-28,深圳证券交易所
002897,意华股份,000852,中证1000,2026-04-28,深圳证券交易所
002901,大博医疗,000852,中证1000,2026-04-28,深圳证券交易所
002906,华阳集团,000852,中证1000,2026-04-28,深圳证券交易所
002911,佛燃能源,000852,中证1000,2026-04-28,深圳证券交易所
002913,奥士康,000852,中证1000,2026-04-28,深圳证券交易所
002925,盈趣科技,000852,中证1000,2026-04-28,深圳证券交易所
002928,华夏航空,000852,中证1000,2026-04-28,深圳证券交易所
002929,润建股份,000852,中证1000,2026-04-28,深圳证券交易所
002936,郑州银行,000852,中证1000,2026-04-28,深圳证券交易所
002941,新疆交建,000852,中证1000,2026-04-28,深圳证券交易所
002946,新乳业,000852,中证1000,2026-04-28,深圳证券交易所
002947,恒铭达,000852,中证1000,2026-04-28,深圳证券交易所
002948,青岛银行,000852,中证1000,2026-04-28,深圳证券交易所
002960,青鸟智控,000852,中证1000,2026-04-28,深圳证券交易所
002965,祥鑫科技,000852,中证1000,2026-04-28,深圳证券交易所
002967,广电计量,000852,中证1000,2026-04-28,深圳证券交易所
002978,安宁股份,000852,中证1000,2026-04-28,深圳证券交易所
002979,雷赛智能,000852,中证1000,2026-04-28,深圳证券交易所
002985,北摩高科,000852,中证1000,2026-04-28,深圳证券交易所
002987,京北方,000852,中证1000,2026-04-28,深圳证券交易所
002993,奥海科技,000852,中证1000,2026-04-28,深圳证券交易所
003006,百亚股份,000852,中证1000,2026-04-28,深圳证券交易所
003012,东鹏控股,000852,中证1000,2026-04-28,深圳证券交易所
003039,顺控发展,000852,中证1000,2026-04-28,深圳证券交易所
300007,汉威科技,000852,中证1000,2026-04-28,深圳证券交易所
300008,天海防务,000852,中证1000,2026-04-28,深圳证券交易所
300009,安科生物,000852,中证1000,2026-04-28,深圳证券交易所
300026,红日药业,000852,中证1000,2026-04-28,深圳证券交易所
300027,华谊兄弟,000852,中证1000,2026-04-28,深圳证券交易所
300031,宝通科技,000852,中证1000,2026-04-28,深圳证券交易所
300034,钢研高纳,000852,中证1000,2026-04-28,深圳证券交易所
300035,中科电气,000852,中证1000,2026-04-28,深圳证券交易所
300036,超图软件,000852,中证1000,2026-04-28,深圳证券交易所
300045,华力创通,000852,中证1000,2026-04-28,深圳证券交易所
300047,天源迪科,000852,中证1000,2026-04-28,深圳证券交易所
300049,福瑞医科,000852,中证1000,2026-04-28,深圳证券交易所
300065,海兰信,000852,中证1000,2026-04-28,深圳证券交易所
300068,南都电源,000852,中证1000,2026-04-28,深圳证券交易所
300075,数字政通,000852,中证1000,2026-04-28,深圳证券交易所
300077,国民技术,000852,中证1000,2026-04-28,深圳证券交易所
300079,数码视讯,000852,中证1000,2026-04-28,深圳证券交易所
300080,易成新能,000852,中证1000,2026-04-28,深圳证券交易所
300083,创世纪,000852,中证1000,2026-04-28,深圳证券交易所
300085,银之杰,000852,中证1000,2026-04-28,深圳证券交易所
300087,荃银高科,000852,中证1000,2026-04-28,深圳证券交易所
300088,长信科技,000852,中证1000,2026-04-28,深圳证券交易所
300098,高新兴,000852,中证1000,2026-04-28,深圳证券交易所
300101,振芯科技,000852,中证1000,2026-04-28,深圳证券交易所
300102,乾照光电,000852,中证1000,2026-04-28,深圳证券交易所
300113,顺网科技,000852,中证1000,2026-04-28,深圳证券交易所
300119,瑞普生物,000852,中证1000,2026-04-28,深圳证券交易所
300127,银河磁体,000852,中证1000,2026-04-28,深圳证券交易所
300130,新国都,000852,中证1000,2026-04-28,深圳证券交易所
300131,英唐智控,000852,中证1000,2026-04-28,深圳证券交易所
300133,华策影视,000852,中证1000,2026-04-28,深圳证券交易所
300134,大富科技,000852,中证1000,2026-04-28,深圳证券交易所
300151,昌红科技,000852,中证1000,2026-04-28,深圳证券交易所
300166,东方国信,000852,中证1000,2026-04-28,深圳证券交易所
300170,汉得信息,000852,中证1000,2026-04-28,深圳证券交易所
300171,东富龙,000852,中证1000,2026-04-28,深圳证券交易所
300180,华峰超纤,000852,中证1000,2026-04-28,深圳证券交易所
300181,佐力药业,000852,中证1000,2026-04-28,深圳证券交易所
300182,捷成股份,000852,中证1000,2026-04-28,深圳证券交易所
300183,东软载波,000852,中证1000,2026-04-28,深圳证券交易所
300184,力源信息,000852,中证1000,2026-04-28,深圳证券交易所
300185,通裕重工,000852,中证1000,2026-04-28,深圳证券交易所
300188,国投智能,000852,中证1000,2026-04-28,深圳证券交易所
300199,翰宇药业,000852,中证1000,2026-04-28,深圳证券交易所
300224,正海磁材,000852,中证1000,2026-04-28,深圳证券交易所
300226,上海钢联,000852,中证1000,2026-04-28,深圳证券交易所
300229,拓尔思,000852,中证1000,2026-04-28,深圳证券交易所
300232,洲明科技,000852,中证1000,2026-04-28,深圳证券交易所
300236,上海新阳,000852,中证1000,2026-04-28,深圳证券交易所
300244,迪安诊断,000852,中证1000,2026-04-28,深圳证券交易所
300253,卫宁健康,000852,中证1000,2026-04-28,深圳证券交易所
300257,开山股份,000852,中证1000,2026-04-28,深圳证券交易所
300260,新莱应材,000852,中证1000,2026-04-28,深圳证券交易所
300276,三丰智能,000852,中证1000,2026-04-28,深圳证券交易所
300284,苏交科,000852,中证1000,2026-04-28,深圳证券交易所
300294,博雅生物,000852,中证1000,2026-04-28,深圳证券交易所
300296,利亚德,000852,中证1000,2026-04-28,深圳证券交易所
300298,三诺生物,000852,中证1000,2026-04-28,深圳证券交易所
300303,聚飞光电,000852,中证1000,2026-04-28,深圳证券交易所
300315,掌趣科技,000852,中证1000,2026-04-28,深圳证券交易所
300319,麦捷科技,000852,中证1000,2026-04-28,深圳证券交易所
300323,华灿光电,000852,中证1000,2026-04-28,深圳证券交易所
300327,中颖电子,000852,中证1000,2026-04-28,深圳证券交易所
300337,银邦股份,000852,中证1000,2026-04-28,深圳证券交易所
300341,麦克奥迪,000852,中证1000,2026-04-28,深圳证券交易所
300348,长亮科技,000852,中证1000,2026-04-28,深圳证券交易所
300352,北信源,000852,中证1000,2026-04-28,深圳证券交易所
300357,我武生物,000852,中证1000,2026-04-28,深圳证券交易所
300360,炬华科技,000852,中证1000,2026-04-28,深圳证券交易所
300363,博腾股份,000852,中证1000,2026-04-28,深圳证券交易所
300378,鼎捷数智,000852,中证1000,2026-04-28,深圳证券交易所
300398,飞凯材料,000852,中证1000,2026-04-28,深圳证券交易所
300401,花园生物,000852,中证1000,2026-04-28,深圳证券交易所
300406,九强生物,000852,中证1000,2026-04-28,深圳证券交易所
300409,道氏技术,000852,中证1000,2026-04-28,深圳证券交易所
300415,伊之密,000852,中证1000,2026-04-28,深圳证券交易所
300416,苏试试验,000852,中证1000,2026-04-28,深圳证券交易所
300428,立中集团,000852,中证1000,2026-04-28,深圳证券交易所
300438,鹏辉能源,000852,中证1000,2026-04-28,深圳证券交易所
300443,金雷股份,000852,中证1000,2026-04-28,深圳证券交易所
300446,航天智造,000852,中证1000,2026-04-28,深圳证券交易所
300451,创业慧康,000852,中证1000,2026-04-28,深圳证券交易所
300455,航天智装,000852,中证1000,2026-04-28,深圳证券交易所
300456,赛微电子,000852,中证1000,2026-04-28,深圳证券交易所
300457,赢合科技,000852,中证1000,2026-04-28,深圳证券交易所
300459,汤姆猫,000852,中证1000,2026-04-28,深圳证券交易所
300463,迈克生物,000852,中证1000,2026-04-28,深圳证券交易所
