symbol,name,index_code,index_name,as_of_date,exchange
688120,华海清科,000905,中证500,2026-04-28,上海证券交易所
688122,西部超导,000905,中证500,2026-04-28,上海证券交易所
688166,博瑞医药,000905,中证500,2026-04-28,上海证券交易所
688172,燕东微,000905,中证500,2026-04-28,上海证券交易所
688180,君实生物,000905,中证500,2026-04-28,上海证券交易所
688183,生益电子,000905,中证500,2026-04-28,上海证券交易所
688188,柏楚电子,000905,中证500,2026-04-28,上海证券交易所
688192,迪哲医药,000905,中证500,2026-04-28,上海证券交易所
688213,思特威,000905,中证500,2026-04-28,上海证券交易所
688220,翱捷科技,000905,中证500,2026-04-28,上海证券交易所
688234,天岳先进,000905,中证500,2026-04-28,上海证券交易所
688235,百济神州,000905,中证500,2026-04-28,上海证券交易所
688248,南网科技,000905,中证500,2026-04-28,上海证券交易所
688266,泽璟制药,000905,中证500,2026-04-28,上海证券交易所
688278,特宝生物,000905,中证500,2026-04-28,上海证券交易所
688281,华秦科技,000905,中证500,2026-04-28,上海证券交易所
688295,中复神鹰,000905,中证500,2026-04-28,上海证券交易所
688297,中无人机,000905,中证500,2026-04-28,上海证券交易所
688301,奕瑞科技,000905,中证500,2026-04-28,上海证券交易所
688318,财富趋势,000905,中证500,2026-04-28,上海证券交易所
688322,奥比中光,000905,中证500,2026-04-28,上海证券交易所
688336,三生国健,000905,中证500,2026-04-28,上海证券交易所
688347,华虹公司,000905,中证500,2026-04-28,上海证券交易所
688349,三一重能,000905,中证500,2026-04-28,上海证券交易所
688361,中科飞测,000905,中证500,2026-04-28,上海证券交易所
688363,华熙生物,000905,中证500,2026-04-28,上海证券交易所
688375,国博电子,000905,中证500,2026-04-28,上海证券交易所
688385,复旦微电,000905,中证500,2026-04-28,上海证券交易所
688387,信科移动,000905,中证500,2026-04-28,上海证券交易所
688425,铁建重工,000905,中证500,2026-04-28,上海证券交易所
688469,芯联集成,000905,中证500,2026-04-28,上海证券交易所
688475,萤石网络,000905,中证500,2026-04-28,上海证券交易所
688520,神州细胞,000905,中证500,2026-04-28,上海证券交易所
688525,佰维存储,000905,中证500,2026-04-28,上海证券交易所
688538,和辉光电,000905,中证500,2026-04-28,上海证券交易所
688561,奇安信,000905,中证500,2026-04-28,上海证券交易所
688563,航材股份,000905,中证500,2026-04-28,上海证券交易所
688568,中科星图,000905,中证500,2026-04-28,上海证券交易所
688578,艾力斯,000905,中证500,2026-04-28,上海证券交易所
688582,芯动联科,000905,中证500,2026-04-28,上海证券交易所
688599,天合光能,000905,中证500,2026-04-28,上海证券交易所
688608,恒玄科技,000905,中证500,2026-04-28,上海证券交易所
688615,合合信息,000905,中证500,2026-04-28,上海证券交易所
688617,惠泰医疗,000905,中证500,2026-04-28,上海证券交易所
688629,华丰科技,000905,中证500,2026-04-28,上海证券交易所
688676,金盘科技,000905,中证500,2026-04-28,上海证券交易所
688692,达梦数据,000905,中证500,2026-04-28,上海证券交易所
688702,盛科通信,000905,中证500,2026-04-28,上海证券交易所
688709,成都华微,000905,中证500,2026-04-28,上海证券交易所
688728,格科微,000905,中证500,2026-04-28,上海证券交易所
688772,珠海冠宇,000905,中证500,2026-04-28,上海证券交易所
688777,中控技术,000905,中证500,2026-04-28,上海证券交易所
688778,厦钨新能,000905,中证500,2026-04-28,上海证券交易所
688819,天能股份,000905,中证500,2026-04-28,上海证券交易所
689009,九号公司,000905,中证500,2026-04-28,上海证券交易所
